Date,Amount
2022-12-07 20:00:00,566.88
2022-12-08 00:00:00,855.16
2022-12-08 04:00:00,1431.41
2022-12-08 08:00:00,1020.66
2022-12-08 11:00:00,1086.94
2022-12-08 13:00:00,1083.42
2022-12-08 19:00:00,1332.76
2022-12-09 03:00:00,816.93
2022-12-09 06:00:00,1206.49
2022-12-09 17:00:00,750.74
2022-12-09 21:00:00,1594.98
2022-12-10 01:00:00,759.88
2022-12-10 06:00:00,735.28
2022-12-10 09:00:00,1164.9
2022-12-10 14:00:00,1023.94
2022-12-10 23:00:00,1098.06
2022-12-11 11:00:00,1068.19
2022-12-11 14:00:00,672.88
2022-12-11 18:00:00,1484.01
2022-12-12 00:00:00,1268.06
2022-12-12 02:00:00,1407.68
2022-12-12 08:00:00,841.5
2022-12-12 13:00:00,1124.96
2022-12-12 20:00:00,1059.21
2022-12-13 00:00:00,1338.4
2022-12-13 05:00:00,1348.07
2022-12-13 13:00:00,1057.92
2022-12-14 03:00:00,544.61
2022-12-14 04:00:00,1533.9
2022-12-14 13:00:00,1166.8
2022-12-14 17:00:00,817.47
2022-12-14 21:00:00,1121.96
2022-12-14 23:00:00,546.67
2022-12-15 06:00:00,1316.61
2022-12-15 10:00:00,558.64
2022-12-15 12:00:00,933.75
2022-12-15 13:00:00,1073.34
2022-12-15 21:00:00,1311.65
2022-12-15 22:00:00,1031.96
2022-12-16 01:00:00,1190.49
2022-12-16 14:00:00,991.55
2022-12-16 17:00:00,990.34
2022-12-16 18:00:00,1025.64
2022-12-17 04:00:00,943.28
2022-12-17 13:00:00,494.03
2022-12-17 16:00:00,769.5
2022-12-17 23:00:00,1073.43
2022-12-18 15:00:00,925.26
2022-12-18 17:00:00,953.26
2022-12-18 19:00:00,902.99
2022-12-18 23:00:00,740.92
2022-12-19 01:00:00,852.07
2022-12-19 02:00:00,907.95
2022-12-19 03:00:00,1001.54
2022-12-19 05:00:00,1118.01
2022-12-19 11:00:00,945.83
2022-12-19 12:00:00,691.1
2022-12-19 17:00:00,580.58
2022-12-20 02:00:00,1779.23
2022-12-20 05:00:00,661.06
2022-12-20 10:00:00,844.41
2022-12-20 11:00:00,1155.1
2022-12-20 13:00:00,1108.26
2022-12-20 20:00:00,1156.26
2022-12-21 01:00:00,867.18
2022-12-21 08:00:00,1071.57
2022-12-21 09:00:00,1018.4
2022-12-21 17:00:00,906.36
2022-12-21 20:00:00,1073.62
2022-12-21 21:00:00,1316.61
2022-12-21 22:00:00,993.34
2022-12-22 08:00:00,995.34
2022-12-22 18:00:00,1320.45
2022-12-22 22:00:00,1288.41
2022-12-23 13:00:00,1475.18
2022-12-24 06:00:00,473.13
2022-12-24 07:00:00,1271.54
2022-12-24 20:00:00,1180.47
2022-12-25 10:00:00,734.3
2022-12-25 15:00:00,1075.48
2022-12-25 18:00:00,1315.34
2022-12-25 19:00:00,751.25
2022-12-26 01:00:00,1132.77
2022-12-27 01:00:00,1261.41
2022-12-27 02:00:00,678.69
2022-12-27 03:00:00,957.31
2022-12-27 14:00:00,1090.29
2022-12-27 18:00:00,761.16
2022-12-27 23:00:00,736.25
2022-12-28 01:00:00,959.49
2022-12-28 06:00:00,1240.49
2022-12-28 15:00:00,1193.12
2022-12-28 22:00:00,741.58
2022-12-29 00:00:00,1195.65
2022-12-29 08:00:00,749.22
2022-12-29 16:00:00,516.95
2022-12-30 03:00:00,889.86
2022-12-30 13:00:00,1336.89
2022-12-30 14:00:00,1196.79
2022-12-30 17:00:00,999.53
2022-12-30 19:00:00,874.99
2022-12-30 23:00:00,883.07
2022-12-31 06:00:00,1032.64
2022-12-31 21:00:00,679.47
2023-01-01 01:00:00,895.57
2023-01-01 03:00:00,935.33
2023-01-01 05:00:00,594.68
2023-01-01 09:00:00,748.47
2023-01-01 17:00:00,1123.15
2023-01-01 18:00:00,1002.85
2023-01-01 19:00:00,907.37
2023-01-02 02:00:00,726.57
2023-01-02 12:00:00,1473.05
2023-01-03 02:00:00,748.61
2023-01-03 05:00:00,1075.48
2023-01-03 11:00:00,853.64
2023-01-03 13:00:00,1010.88
2023-01-03 21:00:00,1137.28
2023-01-04 00:00:00,588.92
2023-01-04 10:00:00,998.02
2023-01-04 11:00:00,1357.22
2023-01-05 00:00:00,1528.45
2023-01-05 07:00:00,961.0
2023-01-05 14:00:00,1012.5
2023-01-05 17:00:00,1663.4
2023-01-05 18:00:00,1340.48
2023-01-06 02:00:00,814.81
2023-01-06 07:00:00,814.3
2023-01-06 09:00:00,1286.96
2023-01-06 12:00:00,696.69
2023-01-06 18:00:00,1326.32
2023-01-06 20:00:00,1100.29
2023-01-06 22:00:00,1155.32
2023-01-06 23:00:00,922.98
2023-01-07 04:00:00,811.05
2023-01-07 05:00:00,1438.6
2023-01-07 14:00:00,925.98
2023-01-07 15:00:00,876.72
2023-01-07 21:00:00,975.96
2023-01-08 00:00:00,1057.91
2023-01-08 01:00:00,690.75
2023-01-08 03:00:00,830.54
2023-01-08 04:00:00,814.59
2023-01-08 07:00:00,1253.58
2023-01-08 09:00:00,734.21
2023-01-08 13:00:00,473.27
2023-01-08 15:00:00,409.87
2023-01-08 23:00:00,558.89
2023-01-09 04:00:00,1408.46
2023-01-09 08:00:00,1004.86
2023-01-09 13:00:00,1150.37
2023-01-10 01:00:00,1160.95
2023-01-10 04:00:00,1016.86
2023-01-10 17:00:00,977.57
2023-01-10 23:00:00,1313.36
2023-01-11 02:00:00,1043.8
2023-01-11 03:00:00,1419.73
2023-01-11 08:00:00,1186.25
2023-01-11 12:00:00,814.66
2023-01-11 14:00:00,850.86
2023-01-11 22:00:00,781.76
2023-01-12 02:00:00,1365.26
2023-01-12 09:00:00,878.48
2023-01-12 13:00:00,760.46
2023-01-12 14:00:00,1095.93
2023-01-12 20:00:00,970.85
2023-01-13 00:00:00,1088.37
2023-01-13 03:00:00,1566.94
2023-01-13 04:00:00,1273.92
2023-01-13 08:00:00,1008.1
2023-01-13 11:00:00,577.47
2023-01-13 13:00:00,850.01
2023-01-13 20:00:00,1213.31
2023-01-13 21:00:00,648.69
2023-01-13 22:00:00,1642.29
2023-01-14 00:00:00,1004.32
2023-01-14 12:00:00,1014.65
2023-01-14 20:00:00,800.01
2023-01-15 02:00:00,1149.02
2023-01-15 03:00:00,652.6
2023-01-15 04:00:00,1649.47
2023-01-15 13:00:00,1395.21
2023-01-15 16:00:00,1295.29
2023-01-15 19:00:00,582.87
2023-01-15 23:00:00,1061.62
2023-01-16 08:00:00,1362.73
2023-01-16 09:00:00,1177.93
2023-01-16 18:00:00,699.37
2023-01-16 20:00:00,804.97
2023-01-17 05:00:00,864.42
2023-01-17 08:00:00,818.97
2023-01-17 09:00:00,1458.63
2023-01-17 15:00:00,423.7
2023-01-17 17:00:00,1196.78
2023-01-17 18:00:00,612.31
2023-01-17 21:00:00,711.62
2023-01-18 04:00:00,397.08
2023-01-19 00:00:00,835.28
2023-01-19 02:00:00,1453.22
2023-01-19 03:00:00,1079.45
2023-01-19 06:00:00,640.49
2023-01-19 09:00:00,1305.14
2023-01-19 10:00:00,1369.39
2023-01-19 17:00:00,1031.21
2023-01-19 20:00:00,1610.42
2023-01-19 21:00:00,1246.47
2023-01-19 22:00:00,1204.8
2023-01-20 06:00:00,758.99
2023-01-20 10:00:00,1188.22
2023-01-21 00:00:00,1065.04
2023-01-21 02:00:00,1155.95
2023-01-21 08:00:00,794.62
2023-01-21 10:00:00,1038.43
2023-01-21 14:00:00,754.94
2023-01-22 00:00:00,355.86
2023-01-22 08:00:00,1299.49
2023-01-22 12:00:00,549.28
2023-01-22 14:00:00,1032.16
2023-01-22 15:00:00,1099.9
2023-01-22 23:00:00,1097.97
2023-01-23 01:00:00,915.08
2023-01-23 03:00:00,1081.36
2023-01-23 12:00:00,1141.29
2023-01-24 10:00:00,1220.49
2023-01-25 02:00:00,1520.03
2023-01-25 13:00:00,1070.26
2023-01-25 17:00:00,1019.21
2023-01-25 19:00:00,727.98
2023-01-25 20:00:00,1130.78
2023-01-26 15:00:00,1200.21
2023-01-26 18:00:00,942.31
2023-01-26 23:00:00,1163.38
2023-01-27 07:00:00,912.25
2023-01-27 08:00:00,1201.3
2023-01-27 13:00:00,1273.78
2023-01-27 17:00:00,1269.59
2023-01-27 18:00:00,1035.35
2023-01-27 21:00:00,688.01
2023-01-28 01:00:00,816.43
2023-01-28 10:00:00,1178.55
2023-01-28 13:00:00,1734.64
2023-01-28 15:00:00,897.78
2023-01-28 18:00:00,1136.75
2023-01-29 01:00:00,833.18
2023-01-29 02:00:00,707.81
2023-01-29 10:00:00,797.11
2023-01-29 21:00:00,375.26
2023-01-30 03:00:00,1406.03
2023-01-30 13:00:00,330.96
2023-01-30 21:00:00,920.85
2023-01-31 09:00:00,646.56
2023-01-31 20:00:00,734.69
2023-01-31 22:00:00,1412.96
2023-02-01 00:00:00,1060.32
2023-02-01 03:00:00,710.38
2023-02-01 10:00:00,823.14
2023-02-01 13:00:00,770.36
2023-02-01 23:00:00,986.94
2023-02-02 01:00:00,1051.87
2023-02-02 02:00:00,1568.67
2023-02-02 04:00:00,425.11
2023-02-02 06:00:00,989.56
2023-02-02 07:00:00,905.33
2023-02-02 13:00:00,1283.96
2023-02-03 06:00:00,1106.45
2023-02-03 08:00:00,1177.11
2023-02-03 09:00:00,1103.53
2023-02-03 15:00:00,720.4
2023-02-03 23:00:00,1363.38
2023-02-04 01:00:00,1239.55
2023-02-04 03:00:00,1274.66
2023-02-04 18:00:00,1379.22
2023-02-04 22:00:00,1125.3
2023-02-05 02:00:00,1444.3
2023-02-05 06:00:00,1113.29
2023-02-05 14:00:00,934.28
2023-02-05 19:00:00,998.02
2023-02-05 20:00:00,992.85
2023-02-05 22:00:00,844.18
2023-02-06 01:00:00,1489.57
2023-02-06 05:00:00,1088.89
2023-02-06 09:00:00,1028.42
2023-02-06 12:00:00,1116.48
2023-02-06 18:00:00,1893.96
2023-02-06 20:00:00,660.48
2023-02-06 21:00:00,746.49
2023-02-07 00:00:00,585.83
2023-02-07 05:00:00,930.22
2023-02-07 20:00:00,1073.66
2023-02-08 10:00:00,860.4
2023-02-08 12:00:00,838.08
2023-02-08 13:00:00,1042.72
2023-02-08 15:00:00,849.37
2023-02-08 16:00:00,1093.05
2023-02-08 21:00:00,1334.27
2023-02-09 02:00:00,1203.11
2023-02-09 08:00:00,1264.3
2023-02-10 00:00:00,1325.78
2023-02-10 02:00:00,1084.85
2023-02-10 04:00:00,952.41
2023-02-10 08:00:00,768.32
2023-02-10 09:00:00,882.65
2023-02-10 16:00:00,842.89
2023-02-10 20:00:00,1219.5
2023-02-10 22:00:00,1104.03
2023-02-11 06:00:00,1209.03
2023-02-11 09:00:00,651.9
2023-02-11 13:00:00,1429.52
2023-02-11 17:00:00,871.91
2023-02-12 02:00:00,670.0
2023-02-12 05:00:00,868.23
2023-02-12 06:00:00,1745.13
2023-02-12 11:00:00,883.68
2023-02-12 23:00:00,902.47
2023-02-13 04:00:00,942.37
2023-02-13 09:00:00,955.41
2023-02-13 12:00:00,765.56
2023-02-14 03:00:00,1042.96
2023-02-14 04:00:00,1322.68
2023-02-14 06:00:00,1094.29
2023-02-14 15:00:00,666.65
2023-02-14 22:00:00,896.7
2023-02-15 02:00:00,834.54
2023-02-15 05:00:00,1015.88
2023-02-15 09:00:00,1399.14
2023-02-15 11:00:00,955.34
2023-02-15 13:00:00,973.55
2023-02-15 17:00:00,1533.29
2023-02-15 21:00:00,1262.86
2023-02-15 23:00:00,1172.22
2023-02-16 06:00:00,1587.44
2023-02-16 07:00:00,1146.94
2023-02-16 08:00:00,404.04
2023-02-16 16:00:00,1249.8
2023-02-16 23:00:00,522.4
2023-02-17 10:00:00,1135.6
2023-02-17 11:00:00,485.88
2023-02-17 21:00:00,859.94
2023-02-18 08:00:00,890.86
2023-02-18 14:00:00,768.96
2023-02-18 19:00:00,895.34
2023-02-18 20:00:00,1309.77
2023-02-19 00:00:00,785.81
2023-02-19 02:00:00,1163.54
2023-02-19 06:00:00,710.31
2023-02-19 10:00:00,943.15
2023-02-19 12:00:00,1097.15
2023-02-19 16:00:00,701.04
2023-02-19 22:00:00,606.48
2023-02-20 01:00:00,1147.56
2023-02-20 10:00:00,1336.92
2023-02-20 13:00:00,976.28
2023-02-20 16:00:00,862.81
2023-02-21 03:00:00,1046.7
2023-02-21 11:00:00,1016.64
2023-02-21 13:00:00,1072.87
2023-02-21 15:00:00,241.53
2023-02-22 00:00:00,679.27
2023-02-22 05:00:00,746.43
2023-02-22 11:00:00,1045.26
2023-02-22 15:00:00,1055.76
2023-02-22 21:00:00,1190.85
2023-02-23 05:00:00,1077.27
2023-02-23 20:00:00,609.78
2023-02-24 00:00:00,1434.1
2023-02-24 03:00:00,1381.58
2023-02-24 05:00:00,622.54
2023-02-24 06:00:00,1099.81
2023-02-24 07:00:00,821.37
2023-02-24 15:00:00,1041.66
2023-02-24 19:00:00,1315.99
2023-02-25 14:00:00,1639.03
2023-02-26 00:00:00,1225.38
2023-02-26 04:00:00,1088.48
2023-02-26 10:00:00,898.05
2023-02-26 18:00:00,1054.64
2023-02-26 21:00:00,1407.93
2023-02-27 00:00:00,986.59
2023-02-27 06:00:00,734.17
2023-02-27 09:00:00,514.09
2023-02-27 12:00:00,1153.91
2023-02-27 18:00:00,1074.19
2023-02-27 21:00:00,806.23
2023-02-28 00:00:00,1307.8
2023-02-28 01:00:00,873.47
2023-02-28 04:00:00,959.61
2023-02-28 07:00:00,995.0
2023-02-28 14:00:00,894.71
2023-03-01 09:00:00,1070.76
2023-03-01 10:00:00,1345.45
2023-03-01 17:00:00,657.26
2023-03-01 18:00:00,1146.56
2023-03-01 23:00:00,1051.65
2023-03-02 01:00:00,1046.13
2023-03-02 05:00:00,1261.55
2023-03-02 10:00:00,1014.79
2023-03-02 15:00:00,1144.07
2023-03-02 19:00:00,1214.76
2023-03-02 21:00:00,848.69
2023-03-03 02:00:00,1089.76
2023-03-03 05:00:00,924.76
2023-03-03 11:00:00,960.2
2023-03-03 19:00:00,903.38
2023-03-03 22:00:00,1141.32
2023-03-04 01:00:00,1024.49
2023-03-04 06:00:00,1118.36
2023-03-04 12:00:00,994.74
2023-03-04 21:00:00,518.76
2023-03-05 00:00:00,1009.41
2023-03-05 02:00:00,1019.06
2023-03-05 03:00:00,1072.78
2023-03-05 05:00:00,821.88
2023-03-05 07:00:00,641.36
2023-03-05 08:00:00,1187.38
2023-03-05 13:00:00,917.92
2023-03-05 15:00:00,1051.37
2023-03-05 18:00:00,915.56
2023-03-06 00:00:00,998.18
2023-03-06 03:00:00,865.21
2023-03-06 09:00:00,709.57
2023-03-06 15:00:00,1142.12
2023-03-06 20:00:00,819.06
2023-03-06 23:00:00,1049.19
2023-03-07 02:00:00,1123.14
2023-03-07 04:00:00,823.96
2023-03-07 08:00:00,638.83
2023-03-07 13:00:00,1727.83
2023-03-07 17:00:00,841.67
2023-03-07 19:00:00,1187.03
2023-03-07 21:00:00,1581.84
2023-03-08 05:00:00,1236.97
2023-03-08 07:00:00,909.87
2023-03-09 01:00:00,979.87
2023-03-09 05:00:00,750.22
2023-03-09 10:00:00,1264.51
2023-03-09 13:00:00,1169.88
2023-03-09 17:00:00,845.67
2023-03-10 12:00:00,687.35
2023-03-10 14:00:00,603.63
2023-03-11 02:00:00,1295.95
2023-03-11 05:00:00,1036.11
2023-03-11 07:00:00,1064.5
2023-03-11 08:00:00,753.12
2023-03-11 15:00:00,560.95
2023-03-11 16:00:00,1288.78
2023-03-11 23:00:00,1012.61
2023-03-12 14:00:00,1272.17
2023-03-12 15:00:00,884.22
2023-03-12 22:00:00,928.95
2023-03-12 23:00:00,1213.99
2023-03-13 11:00:00,1219.7
2023-03-13 12:00:00,1239.27
2023-03-14 05:00:00,911.44
2023-03-14 18:00:00,1184.36
2023-03-14 23:00:00,1332.73
2023-03-15 03:00:00,968.57
2023-03-15 10:00:00,845.95
2023-03-15 21:00:00,1402.82
2023-03-16 21:00:00,803.67
2023-03-17 00:00:00,1188.84
2023-03-17 02:00:00,982.47
2023-03-17 03:00:00,447.53
2023-03-17 09:00:00,1338.58
2023-03-17 13:00:00,172.64
2023-03-17 14:00:00,404.76
2023-03-17 17:00:00,1158.2
2023-03-17 20:00:00,1158.12
2023-03-18 13:00:00,808.73
2023-03-18 14:00:00,1044.35
2023-03-18 16:00:00,240.57
2023-03-18 22:00:00,1212.09
2023-03-19 00:00:00,1074.92
2023-03-19 03:00:00,986.31
2023-03-19 07:00:00,1006.25
2023-03-19 16:00:00,1147.98
2023-03-20 01:00:00,991.33
2023-03-20 22:00:00,437.78
2023-03-21 02:00:00,1658.9
2023-03-21 07:00:00,1360.24
2023-03-21 08:00:00,614.52
2023-03-21 13:00:00,896.46
2023-03-21 14:00:00,929.19
2023-03-21 17:00:00,1323.65
2023-03-21 20:00:00,352.22
2023-03-22 16:00:00,850.3
2023-03-22 17:00:00,471.81
2023-03-23 10:00:00,914.47
2023-03-23 17:00:00,858.25
2023-03-23 22:00:00,1023.91
2023-03-24 03:00:00,818.54
2023-03-24 07:00:00,774.69
2023-03-25 00:00:00,1185.9
2023-03-25 13:00:00,1136.4
2023-03-26 01:00:00,1165.42
2023-03-26 03:00:00,946.93
2023-03-26 14:00:00,828.48
2023-03-26 22:00:00,964.34
2023-03-27 01:00:00,1150.35
2023-03-27 03:00:00,346.97
2023-03-27 10:00:00,1118.23
2023-03-27 12:00:00,1092.74
2023-03-27 14:00:00,1018.65
2023-03-27 18:00:00,955.21
2023-03-27 21:00:00,230.16
2023-03-28 00:00:00,868.04
2023-03-28 02:00:00,1536.83
2023-03-28 03:00:00,1003.87
2023-03-28 06:00:00,907.81
2023-03-28 10:00:00,1005.07
2023-03-28 16:00:00,1106.43
2023-03-28 19:00:00,1197.65
2023-03-29 05:00:00,931.34
2023-03-29 06:00:00,1127.48
2023-03-29 13:00:00,1503.0
2023-03-29 15:00:00,1301.88
2023-03-29 16:00:00,1702.09
2023-03-29 17:00:00,802.97
2023-03-29 22:00:00,1502.86
2023-03-30 00:00:00,762.8
2023-03-30 04:00:00,1106.07
2023-03-31 02:00:00,1219.74
2023-03-31 08:00:00,846.77
2023-03-31 10:00:00,1026.39
2023-03-31 12:00:00,1273.14
2023-03-31 18:00:00,786.92
2023-03-31 19:00:00,1500.82
2023-04-01 19:00:00,584.62
2023-04-01 23:00:00,1581.91
2023-04-02 08:00:00,1300.4
2023-04-02 13:00:00,973.08
2023-04-03 00:00:00,879.2
2023-04-03 09:00:00,847.89
2023-04-03 12:00:00,959.26
2023-04-03 13:00:00,985.45
2023-04-03 19:00:00,1376.57
2023-04-03 21:00:00,1590.6
2023-04-03 23:00:00,1059.81
2023-04-04 00:00:00,746.31
2023-04-04 07:00:00,836.28
2023-04-04 12:00:00,945.07
2023-04-04 15:00:00,690.96
2023-04-05 04:00:00,646.32
2023-04-05 15:00:00,1629.14
2023-04-05 21:00:00,1090.78
2023-04-05 22:00:00,750.06
2023-04-06 04:00:00,1244.98
2023-04-06 16:00:00,646.5
2023-04-06 21:00:00,671.2
2023-04-07 03:00:00,759.09
2023-04-07 06:00:00,1496.35
2023-04-07 07:00:00,924.14
2023-04-07 08:00:00,267.49
2023-04-08 01:00:00,1363.02
2023-04-08 08:00:00,908.09
2023-04-08 17:00:00,445.18
2023-04-09 05:00:00,904.99
2023-04-09 11:00:00,1156.3
2023-04-09 12:00:00,1121.21
2023-04-09 19:00:00,1539.52
2023-04-09 22:00:00,744.17
2023-04-10 04:00:00,1014.02
2023-04-10 10:00:00,790.13
2023-04-10 16:00:00,537.34
2023-04-11 00:00:00,1265.66
2023-04-11 05:00:00,1138.98
2023-04-11 10:00:00,1085.1
2023-04-11 15:00:00,1128.04
2023-04-11 17:00:00,794.36
2023-04-12 04:00:00,698.29
2023-04-12 05:00:00,1011.29
2023-04-12 09:00:00,1348.36
2023-04-12 10:00:00,1482.42
2023-04-12 19:00:00,1238.63
2023-04-12 20:00:00,1008.75
2023-04-13 06:00:00,1080.94
2023-04-13 08:00:00,1003.48
2023-04-14 01:00:00,692.22
2023-04-14 03:00:00,1007.39
2023-04-14 18:00:00,599.55
2023-04-14 19:00:00,962.78
2023-04-14 23:00:00,1490.83
2023-04-15 06:00:00,1246.86
2023-04-15 07:00:00,723.06
2023-04-15 08:00:00,978.27
2023-04-15 09:00:00,749.69
2023-04-15 13:00:00,981.25
2023-04-15 18:00:00,1312.33
2023-04-16 06:00:00,1195.9
2023-04-16 09:00:00,1745.24
2023-04-16 10:00:00,1357.74
2023-04-16 13:00:00,1061.2
2023-04-16 17:00:00,1203.14
2023-04-17 00:00:00,939.27
2023-04-17 01:00:00,661.75
2023-04-17 14:00:00,1391.73
2023-04-17 17:00:00,1302.7
2023-04-18 13:00:00,927.68
2023-04-18 14:00:00,1082.18
2023-04-19 00:00:00,1372.28
2023-04-19 17:00:00,1253.91
2023-04-19 22:00:00,561.07
2023-04-20 00:00:00,1073.09
2023-04-20 13:00:00,949.71
2023-04-20 17:00:00,1333.9
2023-04-20 19:00:00,1309.31
2023-04-20 22:00:00,1395.58
2023-04-21 00:00:00,664.63
2023-04-21 01:00:00,764.77
2023-04-21 03:00:00,1334.22
2023-04-21 05:00:00,822.51
2023-04-21 06:00:00,543.57
2023-04-21 09:00:00,1159.78
2023-04-21 23:00:00,835.83
2023-04-22 06:00:00,1536.94
2023-04-22 09:00:00,1088.86
2023-04-22 12:00:00,1048.08
2023-04-22 19:00:00,889.23
2023-04-23 08:00:00,1477.25
2023-04-23 10:00:00,1107.57
2023-04-23 19:00:00,877.45
2023-04-24 02:00:00,761.77
2023-04-24 08:00:00,977.96
2023-04-24 10:00:00,706.71
2023-04-24 23:00:00,1308.66
2023-04-25 05:00:00,457.5
2023-04-25 07:00:00,958.15
2023-04-25 11:00:00,1183.04
2023-04-25 13:00:00,1102.64
2023-04-25 16:00:00,784.82
2023-04-26 01:00:00,1198.08
2023-04-26 04:00:00,734.19
2023-04-27 07:00:00,993.28
2023-04-27 13:00:00,1195.55
2023-04-28 03:00:00,1138.87
2023-04-28 06:00:00,797.49
2023-04-28 11:00:00,1359.25
2023-04-28 13:00:00,1026.01
2023-04-28 14:00:00,1222.9
2023-04-28 23:00:00,1458.73
2023-04-29 11:00:00,1335.26
2023-04-29 12:00:00,1336.04
2023-04-29 13:00:00,1057.8
2023-04-29 15:00:00,1238.18
2023-04-29 23:00:00,1064.08
2023-04-30 05:00:00,637.2
2023-04-30 08:00:00,1090.82
2023-04-30 17:00:00,1076.91
2023-04-30 19:00:00,1175.12
2023-05-01 04:00:00,961.6
2023-05-01 18:00:00,771.56
2023-05-02 02:00:00,1196.95
2023-05-02 17:00:00,606.02
2023-05-02 18:00:00,1437.65
2023-05-03 05:00:00,930.57
2023-05-03 11:00:00,1073.66
2023-05-03 14:00:00,1167.57
2023-05-03 22:00:00,1177.21
2023-05-04 00:00:00,577.3
2023-05-04 05:00:00,1247.23
2023-05-04 07:00:00,1090.95
2023-05-04 12:00:00,809.42
2023-05-04 15:00:00,775.1
2023-05-04 19:00:00,899.78
2023-05-04 20:00:00,610.38
2023-05-05 07:00:00,1516.68
2023-05-05 22:00:00,1445.85
2023-05-06 01:00:00,1135.51
2023-05-06 02:00:00,932.98
2023-05-06 04:00:00,940.87
2023-05-06 15:00:00,1227.42
2023-05-06 16:00:00,1527.35
2023-05-06 18:00:00,828.88
2023-05-06 23:00:00,664.72
2023-05-07 02:00:00,1464.29
2023-05-07 09:00:00,463.86
2023-05-07 16:00:00,697.44
2023-05-07 20:00:00,925.94
2023-05-08 05:00:00,531.87
2023-05-08 09:00:00,1333.64
2023-05-08 10:00:00,1257.07
2023-05-09 00:00:00,827.56
2023-05-09 01:00:00,1383.88
2023-05-09 04:00:00,1434.79
2023-05-09 06:00:00,966.05
2023-05-09 08:00:00,864.8
2023-05-09 12:00:00,1677.88
2023-05-09 21:00:00,1216.35
2023-05-09 22:00:00,1076.9
2023-05-10 04:00:00,1409.06
2023-05-10 06:00:00,1090.58
2023-05-10 10:00:00,848.31
2023-05-10 13:00:00,1024.05
2023-05-10 23:00:00,1311.6
2023-05-11 07:00:00,402.34
2023-05-11 08:00:00,913.59
2023-05-11 12:00:00,1414.92
2023-05-11 16:00:00,846.44
2023-05-11 18:00:00,1463.83
2023-05-11 22:00:00,1424.42
2023-05-12 05:00:00,980.34
2023-05-12 13:00:00,829.44
2023-05-12 15:00:00,913.79
2023-05-12 17:00:00,1799.38
2023-05-12 19:00:00,1562.33
2023-05-12 21:00:00,1037.62
2023-05-13 03:00:00,817.55
2023-05-13 04:00:00,1035.11
2023-05-13 05:00:00,1073.15
2023-05-13 07:00:00,626.99
2023-05-13 17:00:00,1024.01
2023-05-13 18:00:00,1396.72
2023-05-14 00:00:00,460.19
2023-05-14 16:00:00,1247.98
2023-05-14 22:00:00,1412.44
2023-05-15 09:00:00,831.83
2023-05-15 14:00:00,1508.25
2023-05-15 17:00:00,792.9
2023-05-15 18:00:00,1132.32
2023-05-15 21:00:00,907.97
2023-05-16 05:00:00,907.9
2023-05-16 10:00:00,814.81
2023-05-16 22:00:00,1209.57
2023-05-17 01:00:00,1254.64
2023-05-17 03:00:00,980.67
2023-05-17 06:00:00,592.01
2023-05-17 09:00:00,1120.95
2023-05-17 18:00:00,1126.6
2023-05-18 01:00:00,934.99
2023-05-18 03:00:00,1560.17
2023-05-18 04:00:00,530.82
2023-05-18 10:00:00,334.81
2023-05-18 16:00:00,780.75
2023-05-18 18:00:00,1213.13
2023-05-18 21:00:00,683.25
2023-05-19 02:00:00,705.71
2023-05-19 07:00:00,1285.31
2023-05-19 09:00:00,1138.76
2023-05-19 22:00:00,1113.12
2023-05-19 23:00:00,1234.43
2023-05-20 03:00:00,872.44
2023-05-20 05:00:00,886.3
2023-05-20 06:00:00,1242.93
2023-05-20 14:00:00,596.53
2023-05-20 18:00:00,357.18
2023-05-20 20:00:00,870.01
2023-05-20 23:00:00,1279.26
2023-05-21 05:00:00,1076.67
2023-05-21 09:00:00,1257.19
2023-05-21 11:00:00,395.11
2023-05-21 13:00:00,1094.65
2023-05-21 14:00:00,1196.16
2023-05-21 16:00:00,594.76
2023-05-21 18:00:00,1258.62
2023-05-21 23:00:00,966.54
2023-05-22 02:00:00,1921.4
2023-05-22 07:00:00,346.83
2023-05-22 19:00:00,1410.73
2023-05-23 02:00:00,881.75
2023-05-23 11:00:00,514.85
2023-05-23 21:00:00,841.91
2023-05-24 01:00:00,1083.24
2023-05-24 02:00:00,1311.24
2023-05-24 04:00:00,1516.59
2023-05-24 17:00:00,1426.57
2023-05-24 22:00:00,710.39
2023-05-25 01:00:00,1339.05
2023-05-25 02:00:00,1117.39
2023-05-25 12:00:00,803.62
2023-05-25 17:00:00,936.43
2023-05-26 00:00:00,787.05
2023-05-26 04:00:00,1011.13
2023-05-26 08:00:00,781.1
2023-05-26 17:00:00,691.6
2023-05-26 19:00:00,1143.74
2023-05-26 23:00:00,1188.62
2023-05-27 02:00:00,943.72
2023-05-27 13:00:00,1410.3
2023-05-27 15:00:00,921.87
2023-05-27 18:00:00,909.17
2023-05-27 19:00:00,1198.15
2023-05-27 20:00:00,960.27
2023-05-28 02:00:00,1025.44
2023-05-28 04:00:00,243.87
2023-05-28 07:00:00,1005.01
2023-05-28 08:00:00,451.84
2023-05-28 16:00:00,633.71
2023-05-28 22:00:00,599.4
2023-05-29 01:00:00,687.23
2023-05-29 10:00:00,835.34
2023-05-29 12:00:00,854.05
2023-05-29 20:00:00,1199.28
2023-05-29 23:00:00,1066.72
2023-05-30 03:00:00,429.68
2023-05-30 11:00:00,1024.99
2023-05-30 14:00:00,1095.48
2023-05-30 15:00:00,901.43
2023-05-30 22:00:00,981.73
2023-05-30 23:00:00,1057.09
